pr_number,pr_owner,first_pr,pr_commits,pr_comments,merged,linked,sameOwner,comments,commentsB4,ownerComments,ownerCommentsB4,mergerComments,mergerCommentsB4
4734,cvrebert,0,1,1,1,0,,,,,,,
4732,cvrebert,0,1,1,1,0,,,,,,,
4733,cvrebert,0,1,0,1,0,,,,,,,
4748,nmandery,0,1,0,1,0,,,,,,,
4749,nmandery,0,1,0,1,0,,,,,,,
4750,webwurst,1,1,0,1,0,,,,,,,
4751,millerdev,0,1,0,1,1,1,8,4,3,1,5,3
4744,cvrebert,0,1,0,1,0,,,,,,,
4745,cvrebert,0,1,0,1,0,,,,,,,
4746,cvrebert,0,1,0,1,0,,,,,,,
4747,cvrebert,0,1,0,0,0,,,,,,,
4740,cvrebert,0,1,0,1,0,,,,,,,
4741,cvrebert,0,1,0,1,0,,,,,,,
4742,cvrebert,0,1,0,1,0,,,,,,,
4743,cvrebert,0,1,0,1,0,,,,,,,
4736,cvrebert,0,1,1,1,0,,,,,,,
4737,cvrebert,0,1,0,1,0,,,,,,,
4738,cvrebert,0,1,0,1,0,,,,,,,
4739,cvrebert,0,1,0,0,0,,,,,,,
4764,joehealy,0,2,0,1,0,,,,,,,
4761,cvrebert,0,1,4,0,0,,,,,,,
4760,cvrebert,0,1,0,1,0,,,,,,,
4762,deniskin82,0,1,0,1,0,,,,,,,
4757,aboe76,0,1,0,1,1,0,5,2,3,2,2,0
4756,cvrebert,0,1,0,1,0,,,,,,,
4759,cvrebert,0,1,0,1,0,,,,,,,
4758,cvrebert,0,1,0,1,0,,,,,,,
4753,cvrebert,0,1,0,1,0,,,,,,,
4752,millerdev,0,1,0,1,0,,,,,,,
4755,cvrebert,0,1,0,1,0,,,,,,,
4782,cvrebert,0,1,0,1,0,,,,,,,
4783,cvrebert,0,1,0,1,0,,,,,,,
4780,cvrebert,0,1,1,1,0,,,,,,,
4781,cvrebert,0,1,0,1,0,,,,,,,
4778,cvrebert,0,1,0,1,0,,,,,,,
4779,cvrebert,0,1,0,1,0,,,,,,,
4776,cvrebert,0,1,0,1,0,,,,,,,
4774,cvrebert,0,1,0,1,0,,,,,,,
4775,cvrebert,0,1,0,1,0,,,,,,,
4772,cvrebert,0,1,0,1,0,,,,,,,
4773,cvrebert,0,1,0,1,0,,,,,,,
4770,cvrebert,0,1,0,1,0,,,,,,,
4771,cvrebert,0,1,0,1,0,,,,,,,
4768,cvrebert,0,2,0,1,0,,,,,,,
4769,hvnsweeting,0,1,0,1,0,,,,,,,
4799,aleszoulek,0,1,0,1,0,,,,,,,
4796,aboe76,0,1,0,1,0,,,,,,,
4795,cvrebert,0,1,0,1,0,,,,,,,
4794,cvrebert,0,1,0,1,0,,,,,,,
4793,cvrebert,0,1,1,1,0,,,,,,,
4791,cvrebert,0,1,0,1,0,,,,,,,
4790,cvrebert,0,1,0,1,0,,,,,,,
4789,cvrebert,0,1,0,1,0,,,,,,,
4788,cvrebert,0,1,1,1,0,,,,,,,
4787,cvrebert,0,1,0,1,0,,,,,,,
4786,cvrebert,0,1,0,1,0,,,,,,,
4785,cvrebert,0,1,0,1,0,,,,,,,
4784,cvrebert,0,1,0,1,0,,,,,,,
4809,cvrebert,0,1,0,1,0,,,,,,,
4810,cvrebert,0,1,1,1,0,,,,,,,
4812,cvrebert,0,1,0,1,0,,,,,,,
4813,cvrebert,0,1,0,1,0,,,,,,,
4814,cvrebert,0,1,0,1,0,,,,,,,
4815,cvrebert,0,1,0,1,0,,,,,,,
4801,deniskin82,0,1,0,1,0,,,,,,,
4802,deniskin82,0,2,0,0,0,,,,,,,
4803,deniskin82,0,1,0,1,0,,,,,,,
4804,jlawer,1,1,0,1,0,,,,,,,
4806,cvrebert,0,1,0,1,0,,,,,,,
4827,aboe76,0,1,0,1,1,1,38,32,22,18,8,8
4826,aboe76,0,1,0,1,0,,,,,,,
4828,herlo,0,1,0,1,0,,,,,,,
4817,cvrebert,0,1,0,1,0,,,,,,,
4816,cvrebert,0,1,0,1,0,,,,,,,
4819,cvrebert,0,1,0,1,0,,,,,,,
4818,cvrebert,0,1,0,1,0,,,,,,,
4821,cvrebert,0,1,0,1,0,,,,,,,
4820,cvrebert,0,1,0,1,0,,,,,,,
4823,cvrebert,0,1,0,1,0,,,,,,,
4842,UtahDave,0,1,0,1,0,,,,,,,
4843,cvrebert,0,1,0,1,0,,,,,,,
4840,UtahDave,0,1,0,1,0,,,,,,,
4841,UtahDave,0,1,0,1,0,,,,,,,
4846,cvrebert,0,1,1,1,0,,,,,,,
4844,cvrebert,0,1,1,1,0,,,,,,,
4845,cvrebert,0,1,0,1,0,,,,,,,
4835,UtahDave,0,1,0,1,0,,,,,,,
4832,gldnspud,1,1,0,1,0,,,,,,,
4833,gldnspud,0,1,0,1,0,,,,,,,
4838,cvrebert,0,1,0,1,0,,,,,,,
4839,cvrebert,0,1,0,0,1,1,1,0,1,0,,
4836,cvrebert,0,1,0,1,0,,,,,,,
4837,cvrebert,0,1,0,1,0,,,,,,,
4859,basepi,0,1,0,1,1,0,2,1,1,0,1,1
4858,techhat,0,2,0,1,0,,,,,,,
4856,basepi,0,1,0,1,1,0,11,9,2,1,4,4
4863,cvrebert,0,1,1,0,0,,,,,,,
4862,cvrebert,0,1,1,1,0,,,,,,,
4861,techhat,0,3,0,1,0,,,,,,,
4860,kholloway,1,1,0,1,0,,,,,,,
4850,dlam26,0,1,0,0,0,,,,,,,
4849,cvrebert,0,1,0,1,0,,,,,,,
4848,cvrebert,0,1,0,1,0,,,,,,,
4855,cvrebert,0,1,1,1,0,,,,,,,
4853,KB1JWQ,0,1,0,1,0,,,,,,,
4852,sedie-photobucket,0,1,0,1,0,,,,,,,
5413,mguegan,0,1,0,0,0,,,,,,,
5414,UtahDave,0,1,0,1,0,,,,,,,
5402,s0undt3ch,0,1,0,0,0,,,,,,,
5403,s0undt3ch,0,1,0,1,0,,,,,,,
5404,s0undt3ch,0,1,0,1,0,,,,,,,
5405,djs52,0,2,0,1,0,,,,,,,
5394,basepi,0,4,0,1,1,0,4,3,2,1,0,0
5398,ranl,0,2,0,0,0,,,,,,,
5396,olliewalsh,0,4,0,0,1,1,5,5,2,2,,
5397,s0undt3ch,0,1,0,1,0,,,,,,,
5385,cvrebert,0,1,0,1,0,,,,,,,
5382,cvrebert,0,1,0,1,1,1,0,0,0,0,0,0
5381,UtahDave,0,1,0,1,0,,,,,,,
5380,cvrebert,0,1,0,1,0,,,,,,,
5230,cvrebert,0,1,0,1,0,,,,,,,
5229,cvrebert,0,1,0,1,0,,,,,,,
5228,cvrebert,0,1,0,1,0,,,,,,,
5227,cvrebert,0,1,0,1,0,,,,,,,
5226,cvrebert,0,1,0,1,0,,,,,,,
5225,cvrebert,0,1,0,1,0,,,,,,,
5223,UtahDave,0,2,0,1,1,0,16,15,10,10,0,0
5222,basepi,0,1,0,1,0,,,,,,,
13826,cvrebert,0,0,0,0,0,,,,,,,
5216,faust,0,1,0,1,0,,,,,,,
5247,terminalmage,0,1,0,1,1,0,5,4,3,2,0,0
5244,valentinbud,0,1,0,1,0,,,,,,,
5242,alangarf,0,1,0,1,0,,,,,,,
5240,basepi,0,2,0,1,1,0,14,14,5,5,0,0
5238,mguegan,0,2,0,1,0,,,,,,,
5239,UtahDave,0,1,0,1,0,,,,,,,
5236,cvrebert,0,1,0,1,0,,,,,,,
5234,cvrebert,0,1,0,0,0,,,,,,,
5232,cvrebert,0,1,0,1,0,,,,,,,
5233,cvrebert,0,1,0,1,0,,,,,,,
5197,faust,0,1,0,1,0,,,,,,,
5196,basepi,0,1,0,1,0,,,,,,,
5198,faust,0,1,0,1,0,,,,,,,
5194,iMilnb,0,7,6,1,0,,,,,,,
5188,geoffgarside,0,1,0,1,0,,,,,,,
5185,UtahDave,0,1,0,1,0,,,,,,,
5184,s0undt3ch,0,1,0,1,1,0,11,10,1,1,0,0
5187,geoffgarside,0,3,0,1,0,,,,,,,
5186,terminalmage,0,2,0,0,1,0,4,3,3,2,,
5212,faust,0,2,1,1,0,,,,,,,
5214,faust,0,1,0,1,0,,,,,,,
5208,s0undt3ch,0,1,0,1,0,,,,,,,
5204,basepi,0,3,0,1,1,0,7,2,4,1,1,1
5205,shadowfax-chc,0,1,0,1,0,,,,,,,
5206,l2ol33rt,0,2,0,1,0,,,,,,,
5207,shadowfax-chc,0,1,0,1,0,,,,,,,
5201,rballestrini-cars,1,1,0,1,0,,,,,,,
5203,mguegan,0,1,0,1,0,,,,,,,
5163,basepi,0,1,4,1,1,0,2,1,2,1,0,0
5162,minaguib,1,1,0,1,0,,,,,,,
5167,terminalmage,0,1,0,1,1,0,3,2,3,2,3,2
5165,s0undt3ch,0,1,0,1,0,,,,,,,
5164,basepi,0,1,0,1,1,0,0,0,0,0,0,0
5155,mguegan,0,1,0,1,0,,,,,,,
5153,mguegan,0,1,0,1,0,,,,,,,
5152,jasonrm,0,1,0,1,0,,,,,,,
5159,cvrebert,0,1,0,1,0,,,,,,,
5158,cvrebert,0,1,0,1,0,,,,,,,
5157,cvrebert,0,1,0,1,0,,,,,,,
5156,timl,0,1,0,1,0,,,,,,,
5178,mguegan,0,1,0,1,0,,,,,,,
5179,basepi,0,1,0,1,1,0,0,0,0,0,0,0
5176,basepi,0,1,0,1,0,,,,,,,
5182,basepi,0,1,0,1,1,0,1,1,0,0,1,1
5183,sibsibsib,1,1,0,1,0,,,,,,,
5180,UtahDave,0,1,0,1,0,,,,,,,
5181,UtahDave,0,1,0,1,0,,,,,,,
5168,UtahDave,0,1,0,1,0,,,,,,,
5169,iMilnb,0,1,0,1,0,,,,,,,
5174,UtahDave,0,2,0,1,0,,,,,,,
5175,basepi,0,1,0,1,1,0,7,4,4,2,0,0
5173,terminalmage,0,1,0,1,0,,,,,,,
5128,cvrebert,0,1,0,1,0,,,,,,,
5133,cvrebert,0,1,0,1,0,,,,,,,
5132,jasonrm,0,1,0,1,0,,,,,,,
5135,cvrebert,0,1,0,1,0,,,,,,,
5134,cvrebert,0,1,0,1,0,,,,,,,
5122,cvrebert,0,1,0,1,0,,,,,,,
5125,cvrebert,0,1,0,1,0,,,,,,,
5127,cvrebert,0,1,0,1,0,,,,,,,
5126,cvrebert,0,1,0,1,0,,,,,,,
5144,mguegan,0,1,0,1,0,,,,,,,
5145,UtahDave,0,1,0,1,1,0,0,0,0,0,0,0
5146,faust,0,1,0,1,0,,,,,,,
5147,s0undt3ch,0,1,2,1,0,,,,,,,
5148,faust,0,1,0,1,0,,,,,,,
5149,mrud,0,1,0,1,0,,,,,,,
5150,agjohnson,0,1,0,1,0,,,,,,,
5151,jasonrm,0,1,0,1,0,,,,,,,
5137,UtahDave,0,1,0,1,0,,,,,,,
5138,bclermont,0,1,0,1,0,,,,,,,
5139,mguegan,0,1,0,1,0,,,,,,,
5140,iMilnb,0,1,0,1,0,,,,,,,
5141,jasonrm,0,1,0,1,0,,,,,,,
5142,iMilnb,0,2,0,1,0,,,,,,,
5143,faust,1,1,0,1,0,,,,,,,
5350,cvrebert,0,1,0,1,0,,,,,,,
5351,cvrebert,0,1,0,1,0,,,,,,,
5348,UtahDave,0,1,0,1,1,0,2,2,0,0,2,2
5349,cvrebert,0,1,0,1,0,,,,,,,
5346,KB1JWQ,0,1,0,1,0,,,,,,,
5347,cvrebert,0,1,0,1,0,,,,,,,
5344,cvrebert,0,1,0,1,0,,,,,,,
5345,cvrebert,0,1,0,1,0,,,,,,,
5358,cvrebert,0,1,0,1,0,,,,,,,
5356,UtahDave,0,1,0,1,0,,,,,,,
5357,cvrebert,0,1,0,1,0,,,,,,,
5354,herlo,0,2,0,1,0,,,,,,,
5355,UtahDave,0,1,0,1,0,,,,,,,
5353,UtahDave,0,1,0,1,1,0,6,2,3,1,3,1
5366,KB1JWQ,0,1,0,1,0,,,,,,,
5365,aboe76,0,1,0,1,0,,,,,,,
5362,herlo,0,1,0,1,0,,,,,,,
5361,yinchuan,0,1,0,1,1,0,9,7,4,4,1,0
5360,halfss,0,1,0,0,0,,,,,,,
5371,s0undt3ch,0,6,0,1,0,,,,,,,
5370,aboe76,0,1,0,1,0,,,,,,,
5369,herlo,0,2,0,1,0,,,,,,,
5316,yinchuan,0,1,0,1,0,,,,,,,
5312,cvrebert,0,1,0,1,0,,,,,,,
5325,mguegan,0,2,0,1,0,,,,,,,
5326,basepi,0,5,0,1,1,1,0,0,0,0,0,0
5320,zmarano,1,1,0,1,1,0,10,10,4,4,4,4
5321,mguegan,0,1,0,1,0,,,,,,,
5333,dgilm,1,3,6,1,0,,,,,,,
5332,alangarf,0,1,0,1,0,,,,,,,
5335,mprymek,0,1,0,1,0,,,,,,,
5329,alangarf,0,8,0,1,0,,,,,,,
5328,s0undt3ch,0,12,0,1,0,,,,,,,
5331,halfss,1,1,0,1,0,,,,,,,
5342,jdelic,1,1,1,1,0,,,,,,,
5339,KennethWilke,1,1,0,1,0,,,,,,,
5283,toddejohnson,0,1,0,1,0,,,,,,,
5280,s0undt3ch,0,1,0,1,0,,,,,,,
5286,UtahDave,0,1,0,1,0,,,,,,,
5287,mguegan,0,1,0,1,0,,,,,,,
5284,cvrebert,0,3,0,1,0,,,,,,,
5285,UtahDave,0,5,0,1,0,,,,,,,
5290,basepi,0,1,0,1,1,0,5,4,1,0,0,0
5291,cvrebert,0,1,0,1,0,,,,,,,
5289,basepi,0,1,0,1,1,0,0,0,0,0,0,0
5294,yinchuan,1,1,0,1,0,,,,,,,
5293,cvrebert,0,1,0,1,0,,,,,,,
5299,aboe76,0,1,0,1,0,,,,,,,
5298,geoffgarside,0,11,1,1,0,,,,,,,
5297,olliewalsh,1,5,0,1,1,0,13,13,0,0,2,2
5303,cvrebert,0,1,0,1,0,,,,,,,
5301,cvrebert,0,3,0,1,0,,,,,,,
5300,UtahDave,0,1,0,1,0,,,,,,,
5307,basepi,0,1,0,1,1,0,1,1,0,0,0,0
5306,s0undt3ch,0,1,1,1,0,,,,,,,
5305,s0undt3ch,0,1,0,1,0,,,,,,,
5304,mguegan,0,1,0,1,0,,,,,,,
5311,cvrebert,0,1,0,1,0,,,,,,,
5308,s0undt3ch,0,2,0,1,1,0,2,1,1,0,0,0
5248,mguegan,0,1,0,1,0,,,,,,,
5251,UtahDave,0,1,0,1,0,,,,,,,
5252,kvbik,0,1,0,1,0,,,,,,,
5253,basepi,0,2,0,1,1,0,10,9,5,4,2,2
5256,basepi,0,1,0,1,1,0,9,9,5,5,0,0
5257,aboe76,0,1,0,0,0,,,,,,,
5258,mgwilliams,0,1,1,1,0,,,,,,,
5260,UtahDave,0,2,0,1,0,,,,,,,
5261,aboe76,0,1,2,1,0,,,,,,,
5262,cvrebert,0,1,0,1,0,,,,,,,
5263,mprymek,1,1,4,1,0,,,,,,,
5265,robertkeizer,1,15,1,1,0,,,,,,,
5264,mguegan,0,1,0,1,0,,,,,,,
5267,robertkeizer,0,9,0,1,1,0,7,1,0,0,1,1
5269,msabramo,0,0,0,0,0,,,,,,,
5268,basepi,0,1,0,1,0,,,,,,,
5273,mguegan,0,2,0,1,0,,,,,,,
5277,robertkeizer,0,1,0,1,1,1,5,3,2,2,1,1
5276,robertkeizer,0,16,0,1,1,1,5,3,2,2,1,1
5279,s0undt3ch,0,1,0,1,0,,,,,,,
5278,robertkeizer,0,8,0,1,1,0,7,1,0,0,1,1
5954,tony,0,0,0,0,0,,,,,,,
13592,studer,0,1,0,0,0,,,,,,,
5875,cvrebert,0,0,0,0,1,1,0,0,0,0,,
5786,cvrebert,0,0,0,0,1,1,0,0,0,0,,
6638,auser,0,0,0,0,0,,,,,,,
6639,auser,0,0,0,0,0,,,,,,,
6651,msabramo,0,0,0,0,0,,,,,,,
6650,msabramo,0,0,0,0,0,,,,,,,
6462,cvrebert,0,0,0,0,0,,,,,,,
6463,cvrebert,0,0,0,0,0,,,,,,,
6464,cvrebert,0,0,0,0,0,,,,,,,
6354,cvrebert,0,0,0,0,0,,,,,,,
6199,cvrebert,0,0,0,0,1,1,0,0,0,0,,
6722,minaguib,0,1,0,0,0,,,,,,,
6782,traviscline,0,0,0,0,0,,,,,,,
7662,cvrebert,0,1,1,0,1,0,0,0,0,0,,
7470,logic,0,1,0,0,0,,,,,,,
15963,rizumu,0,0,0,0,0,,,,,,,
15805,pcarrier,0,0,0,0,0,,,,,,,
7921,sibsibsib,0,1,0,0,0,,,,,,,
7791,logic,0,1,0,0,0,,,,,,,
7782,cvrebert,0,1,0,0,0,,,,,,,
7731,traviscline,0,0,0,0,0,,,,,,,
